,Unnamed: 0,a01,aeu,totexp_m,hh_type,div,District,Upazila,Union,Village,lat1,long1,totexp_m_pc
674,675,654.0,2.6700000166893,3000.2380771637,3,20,13,1358,135815,13581501,23.5786111111111,90.8066666666667,-0.001153857477602839
675,676,655.1,1.85999995470047,3489.34520339966,3,20,13,1358,135815,13581501,23.6666666666667,90.9908333333333,1.022630736007152
676,677,655.2,2.27999997138977,2512.2222290039103,3,20,13,1358,135815,13581501,23.6666666666667,90.9908333333333,-0.030865224005626517
677,678,656.0,2.37999993562698,1800.0991821289101,3,20,13,1358,135815,13581501,23.658055555555602,90.98805555555549,-0.5010525458656113
678,679,657.0,4.739999949932099,3925.7142314910902,3,20,13,1358,135815,13581501,23.6733333333333,91.0097222222222,-0.40325364339335845
679,680,658.0,2.38999998569489,10058.3731193542,3,20,13,1358,135815,13581501,23.6644444444444,91.0083333333333,4.19687906344118
680,681,659.0,3.19999995827675,2550.03568267822,3,20,13,1358,135815,13581501,23.6625,91.0077777777778,-0.4458806587251211
681,682,660.0,4.81999996304512,3586.4285430908203,3,20,13,1358,135815,13581501,23.654444444444398,90.99972222222219,-0.5177528717623856
682,683,661.0,1.29000002145767,2628.54157066345,3,20,13,1376,137686,13768601,23.2966666666667,90.815,1.2425959591123081
683,684,662.0,3.6799999177455898,3597.6665840148903,3,20,13,1376,137686,13768601,23.290555555555603,90.84361111111109,-0.19991805537396953
684,685,663.0,5.00999996066093,2643.03572463989,3,20,13,1376,137686,13768601,23.3622222222222,90.8744444444444,-0.812406509382597
685,686,664.0,2.25999999046326,3054.30541992188,3,20,13,1376,137686,13768601,23.380555555555603,90.8808333333333,0.30881984788045447
686,687,665.0,1.71999996900558,1731.25,3,20,13,1376,137686,13768601,23.333888888888897,90.86027777777781,-0.16057029761405395
687,688,666.1,1.85999995470047,3147.71426296234,3,20,13,1376,137686,13768601,23.311111111111103,90.84888888888891,0.7726782245839526
688,689,666.2,2.3199999630451202,3742.8472442627003,3,20,13,1376,137686,13768601,23.311111111111103,90.84888888888891,0.6651386472032011
689,690,667.0,2.21999996900558,3531.96433258057,3,20,13,1376,137686,13768601,23.3058333333333,90.8575,0.6347624907348828
690,691,668.0,2.9899999499321,3348.54167175293,3,20,13,1376,137686,13768601,23.3525,90.8808333333333,-0.00628571895535095
691,692,669.0,2.21999996900558,2035.4364624023399,3,20,13,1376,137686,13768601,23.37,90.8905555555556,-0.2826086690713935
692,693,670.0,4.40999990701675,3513.71430206299,3,20,13,1376,137686,13768601,23.3430555555556,90.8744444444444,-0.4460514897334138
693,694,671.0,2.04999995231628,2731.1309223175,3,20,13,1376,137686,13768601,23.3375,90.87861111111108,0.2826864990468163
694,695,672.0,0.8299999833106991,1511.5476150512698,3,20,13,1376,137686,13768601,23.291111111111103,90.90222222222219,0.9479871256208471
695,696,673.0,3.37999993562698,2798.24993896484,3,20,13,1376,137686,13768601,23.3552777777778,90.8855555555556,-0.40369612563181184
696,697,674.0,3.4799999594688398,5038.95255661011,3,20,13,1376,137686,13768601,23.3163888888889,90.8727777777778,0.44015952548740694
697,698,675.0,4.549999892711639,2231.25,3,20,13,1376,137686,13768601,23.3055555555556,90.90638888888891,-0.8629861377803169
698,699,676.0,1.5799999833107001,2687.35120773315,3,20,13,1376,137686,13768601,23.361111111111104,90.8825,0.7842940781362729
699,700,677.1,1.29000002145767,3517.58933258057,3,20,13,1376,137686,13768601,23.2897222222222,90.85694444444451,2.180478858544981
700,701,677.2,3.4899999499321,1657.6071777343802,3,20,13,1376,137686,13768601,23.2969444444444,90.7602777777778,-0.8839781327884816
701,702,678.0,3.6999999284744303,2347.5178604126,3,20,13,1376,137686,13768601,23.2991666666667,90.87611111111109,-0.6669139689489587
702,703,679.0,1.86000001430511,3194.5039634704603,3,20,13,1376,137686,13768601,23.301388888888898,90.9030555555556,0.8069115921713876
703,704,680.0,3.35999995470047,2838.8393287658696,3,20,13,1376,137686,13768601,23.303055555555602,90.9005555555556,-0.38055055403243937
704,705,681.0,2.74999994039536,2528.1150989532503,3,20,13,1395,139590,13959001,23.2844444444444,91.08638888888892,-0.27927277112360727
705,706,682.0,4.78999996185303,4072.8571090698206,3,20,13,1395,139590,13959001,23.2819444444444,91.0847222222222,-0.3732146248897021
706,707,683.0,3.11999994516373,2429.10715484619,3,20,13,1395,139590,13959001,23.2922222222222,91.0561111111111,-0.47081998767433775
707,708,684.0,2.43999993801117,2238.88885498047,3,20,13,1395,139590,13959001,23.2880555555556,91.0561111111111,-0.281636826688656
708,709,685.0,4.76999992132187,2915.77381896973,3,20,13,1395,139590,13959001,23.3061111111111,91.0847222222222,-0.6984735921184348
709,710,686.0,2.1700000166893,2163.6706237793,3,20,13,1395,139590,13959001,23.302777777777802,91.0666666666667,-0.1734406068497419
710,711,687.0,7.98999992012978,2633.4126701355,3,20,13,1395,139590,13959001,23.3122222222222,91.0716666666667,-1.0818069517259372
711,712,688.0,3.4299999475479104,2108.3333435058603,3,20,13,1395,139590,13959001,23.3177777777778,91.05861111111109,-0.6938451649723503
712,713,689.0,1.66999998688698,2552.85713148117,3,20,13,1395,139590,13959001,23.323611111111102,91.0538888888889,0.5499564987407888
713,714,690.0,3.46999993920326,3091.82144165039,3,20,13,1395,139590,13959001,23.3211111111111,91.0430555555556,-0.3177847656084938
714,715,691.0,2.26999995112419,1487.9960603714,3,20,13,1395,139590,13959001,23.296111111111102,91.0422222222222,-0.6382806884773498
715,716,692.0,3.90999999642372,3665.5952072143605,3,20,13,1395,139590,13959001,23.3086111111111,91.0275,-0.25453536942398414
716,717,693.0,3.49999997019768,3813.407746315,3,20,13,1395,139590,13959001,23.3152777777778,91.05138888888891,-0.0476130328978654
717,718,694.0,0.610000014305115,5907.0832502841895,3,20,13,1395,139590,13959001,23.363888888888898,91.06527777777781,11.64788130855089
718,719,695.0,4.0799999833107,4106.99987792969,3,20,13,1395,139590,13959001,23.345555555555602,91.0641666666667,-0.160465640120183
719,720,696.0,2.67999997735023,2550.86309051514,3,20,13,1395,139590,13959001,23.3347222222222,91.06944444444441,-0.23504485215462642
720,721,697.0,3.5099999606609305,4957.39289855957,3,20,13,1395,139590,13959001,23.323333333333302,91.07861111111109,0.39169629681443074
721,722,698.0,4.20999994874001,4244.56345367432,3,20,13,1395,139590,13959001,23.337777777777802,91.0344444444444,-0.15829882883322147
722,723,699.0,1.29000002145767,2201.84521865845,3,20,13,1395,139590,13959001,23.330555555555602,91.035,0.7924612993805877
723,724,700.0,0.8299999833106991,3461.96427345276,3,20,13,1395,139590,13959001,23.3269444444444,91.03388888888891,4.145870019026797
724,725,701.0,2.85999995470047,2166.6665802002,3,20,15,1508,150831,15083101,22.060833333333303,92.0566666666667,-0.4993766139438693
725,726,702.0,6.01999998092651,4530.62171936035,3,20,15,1508,150831,15083101,22.063888888888897,92.0533333333333,-0.5061547372426415
726,727,703.0,,0.0,3,20,15,1508,150831,15083101,22.0380555555556,92.08,
727,728,704.0,3.07999995350838,5382.648828506471,3,20,15,1508,150831,15083101,22.021111111111104,92.0783333333333,0.8479252344657895
728,729,705.0,3.10999995470047,2498.28562927246,3,20,15,1508,150831,15083101,22.0861111111111,92.03638888888891,-0.4371424083195218
729,730,706.0,4.82999995350838,5753.45240783691,3,20,15,1508,150831,15083101,22.0825,92.05111111111108,0.09071274949275626
730,731,707.0,3.9299999475479104,4247.19046020508,3,20,15,1508,150831,15083101,22.0625,92.09666666666669,-0.059636258557984094
731,732,708.0,3.85999995470047,3376.2738761901896,3,20,15,1508,150831,15083101,22.076388888888896,91.96361111111109,-0.34001097195350366
732,733,709.0,1.8899999558925602,2370.31739807129,3,20,15,1508,150831,15083101,22.087777777777802,92.1733333333333,0.1763723578171699
733,734,710.0,4.9299999773502305,3981.54760742188,3,20,15,1508,150831,15083101,22.0708333333333,92.0086111111111,-0.4312786514508954
734,735,711.0,5.0999999642372105,5771.90487670898,3,20,15,1508,150831,15083101,22.0694444444444,92.0719444444445,0.009816568817506578
735,736,712.0,3.85999998450279,4709.59526371956,3,20,15,1508,150831,15083101,22.051388888888898,92.095,0.1300571239199899
736,737,713.0,4.88999998569489,3777.34127807617,3,20,15,1508,150831,15083101,22.06,92.0902777777778,-0.4791179199663105
737,738,714.0,6.43999990820885,5183.22908306122,3,20,15,1508,150831,15083101,22.0933333333333,92.05055555555559,-0.43504401766475004
738,739,715.0,4.14999994635582,3036.96432495117,3,20,15,1508,150831,15083101,22.0952777777778,92.11611111111108,-0.5344556179364864
739,740,716.0,4.4599999785423305,4729.51388549805,3,20,15,1508,150831,15083101,22.095555555555602,92.1125,-0.0872357487734093
740,741,717.0,6.3999999165535,5649.598155975339,3,20,15,1508,150831,15083101,22.086666666666698,91.9975,-0.3290324272481491
741,742,718.0,2.3299999833107,3456.38885498047,3,20,15,1508,150831,15083101,22.0830555555556,92.0008333333333,0.48840718020569135
742,743,719.0,1.85999995470047,1421.66664886475,3,20,15,1508,150831,15083101,22.0797222222222,92.0875,-0.49017558902973074
743,744,720.0,3.46999996900558,5287.00003385544,3,20,15,1508,150831,15083101,22.0797222222222,92.09277777777781,0.5431170514279897
744,745,721.0,2.8899999260902405,3735.07931518555,3,20,15,1512,151266,15126601,22.573333333333302,92.0497222222222,0.22846442385250032
745,746,722.0,1.64999997615814,4593.03578948975,3,20,15,1512,151266,15126601,22.5911111111111,92.0827777777778,2.2578365051466234
746,747,723.0,2.55999994277954,2087.9761772155803,3,20,15,1512,151266,15126601,22.59,92.0658333333333,-0.42039237379415945
747,748,724.0,4.1199999451637295,8369.71441650391,3,20,15,1512,151266,15126601,22.5986111111111,92.0666666666667,1.2342335029803775
748,749,725.0,2.91999998688698,5381.36898422241,3,20,15,1512,151266,15126601,22.5705555555556,92.14805555555559,0.9776441298944246
749,750,726.0,3.2399999499321,12218.9580879211,3,20,15,1512,151266,15126601,22.5630555555556,92.1497222222222,3.6018556631025973
750,751,727.1,3.18999996781349,1978.6428146362302,3,20,15,1512,151266,15126601,22.5422222222222,92.15805555555559,-0.6862382906596248
751,752,727.2,2.9899999797344203,2657.74988937378,3,20,15,1512,151266,15126601,22.5422222222222,92.15805555555559,-0.320690571301798
752,753,727.3,1.88999998569489,5917.51985740662,3,20,15,1512,151266,15126601,22.5422222222222,92.15805555555559,2.7304695127157075
753,754,728.0,5.6499999165535,7770.416660308841,3,20,15,1512,151266,15126601,22.5869444444444,92.14638888888891,0.3412524243255156
754,755,729.0,2.62999993562698,4537.96129608154,3,20,15,1512,151266,15126601,22.5830555555556,92.13111111111108,0.8177785645711386
755,756,730.0,2.74999994039536,2843.29368972778,3,20,15,1512,151266,15126601,22.591666666666697,92.135,-0.12330413773332173
756,757,731.0,2.2999999523162797,2432.3809585571303,3,20,15,1512,151266,15126601,22.596111111111103,92.1341666666667,-0.09114436406941366
757,758,732.0,3.25,3369.97618103027,3,20,15,1512,151266,15126601,22.6047222222222,92.1366666666667,-0.11923415100831443
758,759,733.0,4.2400000095367405,3645.7837214469896,3,20,15,1512,151266,15126601,22.6027777777778,92.0822222222222,-0.3601894028366742
759,760,734.0,2.86999994516373,4439.94046020508,3,20,15,1512,151266,15126601,22.6022222222222,92.0719444444445,0.5749427399598032
760,761,735.0,3.5699999332427996,6570.84836196899,3,20,15,1512,151266,15126601,22.607222222222198,92.0716666666667,0.9744314313241286
761,762,736.0,6.909999877214429,3464.16963386536,3,20,15,1512,151266,15126601,22.6027777777778,92.06611111111108,-0.8480950823883621
762,763,737.1,2.51999995112419,1875.7440223693802,3,20,15,1512,151266,15126601,22.5577777777778,92.12361111111109,-0.5173846737004849
763,764,737.2,3.15999999642372,1658.8571281433099,3,20,15,1512,151266,15126601,22.5577777777778,92.12361111111109,-0.8159410108684334
764,765,738.0,3.1999999880790697,2628.2142868042,3,20,15,1512,151266,15126601,22.54,92.1313888888889,-0.4126337673003805
765,766,739.0,8.88999989628792,6653.035823822021,3,20,15,1512,151266,15126601,22.5547222222222,92.1341666666667,-0.5119002583286613
766,767,740.0,4.3199999332428,2055.88094139099,3,20,15,1512,151266,15126601,22.540555555555603,92.1352777777778,-0.8826998913606066
791,792,761.1,4.399999976158139,5739.3947448730505,3,20,15,1547,154743,15474301,22.1797222222222,92.29138888888892,0.24478505031823847
792,793,761.2,1.8499999642372098,5814.0178565979,3,20,15,1547,154743,15474301,22.1797222222222,92.29138888888892,2.7464589357253524
793,794,762.0,2.56999999284744,4697.72320556641,3,20,15,1547,154743,15474301,22.189444444444398,92.2825,0.957194871017199
794,795,763.0,2.66000005602837,2629.3749389648397,3,20,15,1547,154743,15474301,22.1958333333333,92.27722222222219,-0.18513914003194343
795,796,764.0,3.09999996423721,4774.83343505859,3,20,15,1547,154743,15474301,22.18,92.30361111111108,0.5657586489555617
796,797,765.1,3.09999996423721,3157.49993896484,3,20,15,1547,154743,15474301,22.1669444444444,92.3130555555556,-0.1442295566644841
797,798,765.2,2.20999997854233,5324.484069824221,3,20,15,1547,154743,15474301,22.1669444444444,92.3130555555556,1.7483453780972946
798,799,766.0,4.269999980926509,5612.2023887634305,3,20,15,1547,154743,15474301,22.1516666666667,92.2722222222222,0.25829187109648033
799,800,767.0,3.6499999761581403,2950.52983856201,3,20,15,1547,154743,15474301,22.1666666666667,92.2902777777778,-0.4302604655316262
800,801,768.0,2.70999997854233,3121.94445800781,3,20,15,1547,154743,15474301,22.1938888888889,92.2955555555556,0.037391623777589374
801,802,769.0,3.6500000059604596,7684.18659973145,3,20,15,1547,154743,15474301,22.163333333333302,92.3022222222222,1.334627486551357
802,803,770.0,3.8299999833107,4135.634941101071,3,20,15,1547,154743,15474301,22.1363888888889,92.2586111111111,-0.06087437487997403
803,804,771.0,3.3299999833107,4281.535788536071,3,20,15,1547,154743,15474301,22.1366666666667,92.25138888888891,0.21938949037757435
804,805,772.0,2.13999998569489,6260.7736587524405,3,20,15,1547,154743,15474301,22.1494444444444,92.28388888888891,2.4509929250704188
805,806,773.0,6.56999990344048,3454.28572845459,3,20,15,1547,154743,15474301,22.1975,92.27611111111109,-0.8148364110298983
806,807,774.0,3.75999993085861,4175.166687011721,3,20,15,1547,154743,15474301,22.2177777777778,92.29777777777781,-0.019209703386892162
807,808,775.0,3.4499999880790697,3622.7738094329798,3,20,15,1547,154743,15474301,22.228333333333303,92.2780555555556,-0.10132031472214026
808,809,776.0,2.55999994277954,2291.01194000244,3,20,15,1547,154743,15474301,22.161388888888897,92.29138888888892,-0.3124614665382344
809,810,777.0,4.58999991416931,3466.01193618774,3,20,15,1547,154743,15474301,22.141666666666698,92.2816666666667,-0.5027152088792649
810,811,778.0,2.31999999284744,2146.5873260498,3,20,15,1547,154743,15474301,22.2033333333333,92.26361111111109,-0.2711912272095687
811,812,779.1,2.33000001311302,2314.7321472168,3,20,15,1547,154743,15474301,22.2227777777778,92.2805555555556,-0.17838863865393662
812,813,779.2,1.9099999964237198,2100.57539367676,3,20,15,1547,154743,15474301,22.2227777777778,92.2805555555556,-0.033687882502822654
813,814,780.0,,0.0,3,20,15,1547,154743,15474301,22.2383333333333,92.26805555555549,
814,815,781.0,4.879999935626981,3178.24031352997,3,20,15,1553,155389,15538901,22.7858333333333,91.81611111111108,-0.6440318504209067
815,816,782.0,3.86999994516373,3386.54768753052,3,20,15,1553,155389,15538901,22.775833333333303,91.81861111111108,-0.33947401409697114
816,817,783.0,2.34000000357628,2392.44053459167,3,20,15,1553,155389,15538901,22.790555555555603,91.80361111111108,-0.13897377612067768
817,818,784.0,1.75,3008.00598144531,3,20,15,1553,155389,15538901,22.771666666666697,91.6002777777778,0.808796824457627
818,819,785.0,4.17999994754791,5765.21434020996,3,20,15,1553,155389,15538901,22.739166666666698,91.6894444444444,0.34661814754676734
819,820,786.0,2.31999999284744,2727.34129714966,3,20,15,1553,155389,15538901,22.7733333333333,91.6827777777778,0.0694658739564101
820,821,787.0,2.5199999809265097,2862.91660928726,3,20,15,1553,155389,15538901,22.7488888888889,91.61027777777781,0.015711765208887073
821,822,788.0,4.19999998807907,3389.41460418701,3,20,15,1553,155389,15538901,22.747777777777802,91.76361111111109,-0.43211241157537006
822,823,789.0,2.4899999499321,5672.85726165771,3,20,15,1553,155389,15538901,22.7544444444444,91.77194444444442,1.5700553037008098
823,824,790.0,3.1699999570846598,1987.9165849685699,3,20,15,1553,155389,15538901,22.7230555555556,91.7602777777778,-0.6769316176062188
824,825,791.0,4.10999995470047,3251.6666908264197,3,20,15,1553,155389,15538901,22.7255555555556,91.73805555555549,-0.4536734479462674
825,826,792.0,1.85999995470047,1565.02975463867,3,20,15,1553,155389,15538901,22.763611111111103,91.68638888888891,-0.3852847138421661
826,827,793.0,1.5099999904632602,3427.26187896729,3,20,15,1553,155389,15538901,22.7633333333333,91.6772222222222,1.5584252551203899
827,828,794.0,2.2999999523162797,2568.21434020996,3,20,15,1553,155389,15538901,22.7777777777778,91.8594444444444,-0.010774741700632156
828,829,795.0,2.8899999260902405,2098.31354522705,3,20,15,1553,155389,15538901,22.7838888888889,91.73083333333331,-0.5422650088802676
829,830,796.0,5.939999938011169,5910.56561279297,3,20,15,1553,155389,15538901,22.7975,91.67027777777781,-0.17621472238429853
830,831,797.0,1.68000000715256,2429.5982093811,3,20,15,1553,155389,15538901,22.771666666666697,91.6041666666667,0.4377297311686212
831,832,798.0,4.649999976158139,3868.6904754638704,3,20,15,1553,155389,15538901,22.8058333333333,91.83027777777781,-0.3981277102959028
832,833,799.0,2.11999994516373,3792.69839477539,3,20,15,1553,155389,15538901,22.7952777777778,91.8291666666667,0.9042586069915276
833,834,800.0,4.16999995708466,2506.56740188599,3,20,15,1553,155389,15538901,22.767777777777802,91.6294444444444,-0.7123244743813889
834,835,801.0,1.43999999761581,4313.80949020386,3,20,15,1570,157025,15702501,22.673888888888897,92.175,2.546397130184237
835,836,802.0,1.29000002145767,8626.898695945742,3,20,15,1570,157025,15702501,22.678611111111103,92.1672222222222,7.57044111375417
836,837,803.0,2.67999997735023,2596.3214392662,3,20,15,1570,157025,15702501,22.6733333333333,92.1658333333333,-0.21196185980127835
837,838,804.0,2.29000002145767,4065.8968811035206,3,20,15,1570,157025,15702501,22.7172222222222,92.16833333333331,0.8858762301272013
838,839,805.1,4.44999998807907,5949.33330535889,3,20,15,1570,157025,15702501,22.7147222222222,92.17138888888891,0.28904146557602217
839,840,805.2,1.5999999642372098,3270.73411178589,3,20,15,1570,157025,15702501,22.7147222222222,92.17138888888891,1.2515501073215352
840,841,806.0,3.45999997854233,2588.75000858307,3,20,15,1570,157025,15702501,22.709444444444397,92.1733333333333,-0.5121443196736791
841,842,807.0,2.74999994039536,5235.42868041992,3,20,15,1570,157025,15702501,22.7191666666667,92.1530555555556,1.0604628956380437
842,843,808.0,2.97000002861023,2618.20828056335,3,20,15,1570,157025,15702501,22.6752777777778,92.18,-0.3306629031235366
843,844,809.0,3.20999997854233,4564.58341407776,3,20,15,1570,157025,15702501,22.6625,92.1922222222222,0.40479585684394076
844,845,810.0,5.2499999403953606,3811.30957221985,3,20,15,1570,157025,15702501,22.6533333333333,92.19861111111109,-0.5423961039128714
845,846,811.0,5.73999989032745,6454.7619323730505,3,20,15,1570,157025,15702501,22.643055555555602,92.20388888888891,-1.2994446842896334e-05
846,847,812.0,5.21999996900558,5528.63093948364,3,20,15,1570,157025,15702501,22.6666666666667,92.1980555555556,-0.08901088102571007
847,848,813.0,4.75999993085861,4073.63109588623,3,20,15,1570,157025,15702501,22.7019444444444,92.13638888888892,-0.36570059040989583
848,849,814.0,3.0799999833107,2526.24402618408,3,20,15,1570,157025,15702501,22.695,92.1830555555556,-0.41414141415476463
849,850,815.0,2.70999997854233,1871.14584159851,3,20,15,1570,157025,15702501,22.701388888888896,92.1827777777778,-0.5907120688350304
850,851,816.0,2.6799999475479104,4325.486137390139,3,20,15,1570,157025,15702501,22.7077777777778,92.1627777777778,0.666079197812816
851,852,817.0,5.2899999320507005,5780.07755279541,3,20,15,1570,157025,15702501,22.683888888888898,92.1747222222222,-0.043398187631354286
852,853,818.0,3.0399999618530296,3451.9494037628197,3,20,15,1570,157025,15702501,22.6730555555556,92.14944444444441,0.01493833220332187
853,854,819.0,2.31999999284744,2506.60711669922,3,20,15,1570,157025,15702501,22.6705555555556,92.13861111111109,-0.060011787467218476
854,855,820.0,3.90999990701675,2247.3511352539103,3,20,15,1570,157025,15702501,22.695,92.10444444444441,-0.748149343675623
898,899,861.0,2.6799999475479104,3700.8530921936,2,40,18,1823,182362,18236201,23.815833333333302,89.0116666666667,0.34890093766060815
899,900,862.0,2.5299999415874503,2246.47321224213,2,40,18,1823,182362,18236201,23.810833333333303,89.01805555555559,-0.32197722462891
900,901,863.0,2.59999996423721,4840.83316802979,2,40,18,1823,182362,18236201,23.8055555555556,89.0308333333333,1.0033975010388725
901,902,864.0,3.58999997377396,3262.3095664978005,2,40,18,1823,182362,18236201,23.8136111111111,89.02638888888892,-0.2936887175922094
902,903,865.0,2.5199999809265097,3524.13879394531,2,40,18,1823,182362,18236201,23.825555555555603,89.03805555555559,0.3727873207515139
903,904,866.0,,0.0,2,40,18,1823,182362,18236201,23.7875,89.0475,
904,905,867.0,4.86999988555908,4127.78768730164,2,40,18,1823,182362,18236201,23.786666666666697,89.07361111111109,-0.37687302376815357
905,906,868.0,2.62999993562698,2050.15876150131,2,40,18,1823,182362,18236201,23.7819444444444,89.0794444444444,-0.46950258591470245
906,907,869.0,2.43999993801117,2711.7460589408897,2,40,18,1823,182362,18236201,23.788333333333302,89.0875,-0.017910529926438712
907,908,870.0,2.8899999260902405,3282.6686134338397,2,40,18,1823,182362,18236201,23.7841666666667,89.06138888888891,0.015430738811436976
908,909,871.0,1.5099999904632602,2328.3929138183603,2,40,18,1823,182362,18236201,23.7769444444444,89.0727777777778,0.5680900787510154
909,910,872.0,2.41999995708466,2105.46138381958,2,40,18,1823,182362,18236201,23.768333333333302,89.08,-0.3463484680492679
910,911,873.0,2.34999996423721,2044.0773925781198,2,40,18,1823,182362,18236201,23.7625,89.0994444444444,-0.3466277168668275
911,912,874.0,3.94999995827675,2528.24997520447,2,40,18,1823,182362,18236201,23.7705555555556,89.11305555555559,-0.6592945272949544
912,913,875.0,3.20999991893768,3779.6250882148706,2,40,18,1823,182362,18236201,23.766666666666698,89.1380555555556,0.07201772923662067
913,914,876.0,4.41999989748001,3459.95823001862,2,40,18,1823,182362,18236201,23.761111111111102,89.1633333333333,-0.4650553893852943
914,915,877.0,2.9499999880790697,2516.57736206055,2,40,18,1823,182362,18236201,23.778888888888897,89.09277777777781,-0.36941272781755075
915,916,878.0,3.6299999952316298,4949.33322906494,2,40,18,1823,182362,18236201,23.7644444444444,89.12527777777781,0.3251366890623034
916,917,879.0,3.49999994039536,4010.20835494995,2,40,18,1823,182362,18236201,23.7602777777778,89.14555555555559,0.02890639490652351
917,918,880.0,3.4799999594688398,3949.58333206177,2,40,18,1823,182362,18236201,23.7702777777778,89.1033333333333,0.014160010168450825
918,919,881.0,2.4299999475479104,2744.3650932312,2,40,18,1855,185576,18557601,23.5586111111111,89.03611111111108,0.006580871649764789
919,920,882.0,6.92999991774559,6049.54180908203,2,40,18,1855,185576,18557601,23.566111111111102,89.0366666666667,-0.34236879039836043
920,921,883.0,2.33999997377396,2029.9405174255398,2,40,18,1855,185576,18557601,23.5741666666667,89.0475,-0.3497906574040854
921,922,884.0,2.70999997854233,2684.2857208252,2,40,18,1855,185576,18557601,23.558888888888898,89.0427777777778,-0.1823840182180278
922,923,885.0,,0.0,2,40,18,1855,185576,18557601,23.5666666666667,89.0508333333333,
923,924,886.0,2.33999997377396,3769.94048118591,2,40,18,1855,185576,18557601,23.5677777777778,89.055,0.6621303888190303
924,925,887.0,3.9199999570846598,4244.148756027221,2,40,18,1855,185576,18557601,23.5491666666667,89.0672222222222,-0.05694044264962735
925,926,888.0,1.63999998569489,2071.90479278564,2,40,18,1855,185576,18557601,23.5677777777778,89.06222222222219,0.18891998899266454
926,927,889.0,0.8299999833106991,1767.1428680419897,2,40,18,1855,185576,18557601,23.5816666666667,89.0605555555556,1.3670584474607037
927,928,890.0,2.6799999475479104,3509.92059326172,2,40,18,1855,185576,18557601,23.586388888888898,89.0827777777778,0.25194859374694784
928,929,891.0,5.939999938011169,6152.35841941833,2,40,18,1855,185576,18557601,23.564444444444398,89.0647222222222,-0.1208197719865902
929,930,892.0,3.77999997138977,4333.9999961853,2,40,18,1855,185576,18557601,23.5622222222222,89.07472222222219,0.02997741709587154
930,931,893.0,2.9199999570846598,5028.8124961853,2,40,18,1855,185576,18557601,23.572222222222198,89.0708333333333,0.8133360046035022
931,932,894.0,3.35999995470047,2589.13691711426,2,40,18,1855,185576,18557601,23.5697222222222,89.0697222222222,-0.4816844428638167
932,933,895.0,2.5799999833107,2139.3650875091603,2,40,18,1855,185576,18557601,23.5888888888889,89.09194444444441,-0.4018907191220246
933,934,896.1,2.14000004529953,2109.26585769653,2,40,18,1855,185576,18557601,23.5875,88.8416666666667,-0.18901564035426874
934,935,896.2,2.09999996423721,2196.5277404785197,2,40,18,1855,185576,18557601,23.6486111111111,88.83861111111109,-0.10691856371049006
935,936,897.0,4.73999992012978,6710.03973388672,2,40,18,1855,185576,18557601,23.603333333333303,88.8366666666667,0.39612937220157884
936,937,898.0,2.88999998569489,3911.2202835083003,2,40,18,1855,185576,18557601,23.603055555555603,89.07972222222219,0.3114066315378399
937,938,899.0,5.019999980926509,5244.70231342316,2,40,18,1855,185576,18557601,23.606388888888898,89.0691666666667,-0.1085572935720036
938,939,900.0,,0.0,2,40,18,1855,185576,18557601,23.6163888888889,89.07388888888892,
960,961,921.0,4.0699999332428,10643.8689651489,3,20,19,1918,191863,19186302,23.5927777777778,91.12111111111109,2.0285904505698653
961,962,922.0,1.4899999797344199,1273.92861175537,3,20,19,1918,191863,19186302,23.5975,91.1197222222222,-0.3668154164686089
962,963,923.0,2.47999998927116,2386.87500762939,3,20,19,1918,191863,19186302,23.6025,91.35722222222219,-0.22057209940547248
963,964,924.0,6.37999993562698,4177.6042938232395,3,20,19,1918,191863,19186302,23.5780555555556,91.3352777777778,-0.6392441342482927
964,965,925.0,2.8899999260902405,3563.93867874146,3,20,19,1918,191863,19186302,23.5947222222222,91.3497222222222,0.14787676246254666
965,966,926.0,3.60999995470047,4106.63698196411,3,20,19,1918,191863,19186302,23.583611111111104,91.3727777777778,0.01774564748449134
966,967,927.0,4.13999995589256,2981.11120605469,3,20,19,1918,191863,19186302,23.583611111111104,91.3727777777778,-0.5504096032238383
967,968,928.0,2.4599999487400095,2054.06245803833,3,20,19,1918,191863,19186302,23.580277777777802,91.32361111111109,-0.3940338291668968
968,969,929.0,1.85999995470047,4051.3392868041997,3,20,19,1918,191863,19186302,23.584166666666697,91.35305555555558,1.4338108017591618
969,970,930.0,4.10999992489815,1703.7202548980702,3,20,19,1918,191863,19186302,23.5847222222222,91.35444444444441,-0.966212958594516
970,971,931.0,3.4099999666214003,8396.65179443359,3,20,19,1918,191863,19186302,23.5938888888889,91.3383333333333,1.8205966955173059
971,972,932.0,3.04999995231628,4205.386894226071,3,20,19,1918,191863,19186302,23.581111111111102,91.3552777777778,0.34604318307242043
972,973,933.0,5.9499999582767495,4042.84725189209,3,20,19,1918,191863,19186302,23.6055555555556,91.36305555555549,-0.605667361249478
973,974,934.0,3.86000001430511,3717.8571395874,3,20,19,1918,191863,19186302,23.591388888888897,91.34083333333331,-0.21958436430913889
974,975,935.0,3.9099999666214003,4449.54776763916,3,20,19,1918,191863,19186302,23.606666666666698,91.34666666666669,0.018316093444012454
975,976,936.0,2.74999994039536,1819.3154296875,3,20,19,1918,191863,19186302,23.6166666666667,91.3686111111111,-0.6300279270851658
